Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
318350,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Woodbridge  East Suffolk,52.1,1.19,WOAH (former OIE),Confirmed,Domestic,Duck,23/03/2022,01/04/2022,,
318352,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,COURLAY,46.772679,-0.550832,WOAH (former OIE),Confirmed,Domestic,Chicken,23/03/2022,04/04/2022,,
318405,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,AIGNAN,43.695359,0.111326,WOAH (former OIE),Confirmed,Domestic,Chicken,23/03/2022,04/04/2022,,
318415,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,GOURGE,46.745931,-0.205705,WOAH (former OIE),Confirmed,Domestic,Turkey,23/03/2022,04/04/2022,,
318417,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHANTONNAY,46.665241,-1.032041,WOAH (former OIE),Confirmed,Domestic,Chicken,23/03/2022,04/04/2022,,
318418,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BRUFFIERE,46.984893,-1.168873,WOAH (former OIE),Confirmed,Domestic,Chicken,23/03/2022,04/04/2022,,
318419,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHAUCHE,46.846967,-1.285878,WOAH (former OIE),Confirmed,Domestic,Chicken,23/03/2022,04/04/2022,,
318439,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,FOUGERE,46.656944,-1.258581,WOAH (former OIE),Confirmed,Domestic,Chicken,23/03/2022,04/04/2022,,
318440,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,YZERNAY,47.05882,-0.716224,WOAH (former OIE),Confirmed,Domestic,Duck,23/03/2022,04/04/2022,,
318441,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,C,47.211098,-0.878069,WOAH (former OIE),Confirmed,Domestic,Duck,23/03/2022,04/04/2022,,
318445,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MAY-SUR-EVRE,47.156141,-0.880594,WOAH (former OIE),Confirmed,Domestic,Duck,22/03/2022,04/04/2022,,
324616,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAUPREAU-EN-MAUGES,47.20204,-0.887121,WOAH (former OIE),Confirmed,Domestic,Duck,22/03/2022,12/06/2022,,
318384,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAUPREAU-EN-MAUGES,47.189077,-1.108554,WOAH (former OIE),Confirmed,Domestic,Chicken,21/03/2022,04/04/2022,,
318402,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEGROLLES-EN-MAUGES,47.110919,-0.944023,WOAH (former OIE),Confirmed,Domestic,Duck,21/03/2022,04/04/2022,,
318442,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMOINE,47.089141,-1.083068,WOAH (former OIE),Confirmed,Domestic,Duck,21/03/2022,04/04/2022,,
318376,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAUPREAU-EN-MAUGES,47.171699,-0.826762,WOAH (former OIE),Confirmed,Domestic,Duck,19/03/2022,04/04/2022,,
318393,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHEMILLE-EN-ANJOU,47.258577,-0.847,WOAH (former OIE),Confirmed,Domestic,Duck,19/03/2022,04/04/2022,,
318443,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINT-MAURICE-LE-GIRARD,46.647534,-0.781876,WOAH (former OIE),Confirmed,Domestic,Turkey,19/03/2022,04/04/2022,,
324617,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,REMOUILLE,47.055608,-1.391356,WOAH (former OIE),Confirmed,Domestic,Chicken,19/03/2022,13/06/2022,,
318394,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAUPREAU-EN-MAUGES,47.262907,-0.93066,WOAH (former OIE),Confirmed,Domestic,Duck,16/03/2022,04/04/2022,,
318434,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MOUTIERS-SUR-LE-LAY,46.57459,-1.133051,WOAH (former OIE),Confirmed,Domestic,Duck,14/03/2022,04/04/2022,,
324628,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BOISSIERE-DE-MONTAIGU,46.931491,-1.172449,WOAH (former OIE),Confirmed,Domestic,Turkey,14/03/2022,13/06/2022,,
318428,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BOURNEZEAU,46.613502,-1.114308,WOAH (former OIE),Confirmed,Domestic,Duck,12/03/2022,04/04/2022,,
324626,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CEZAIS,46.578573,-0.811957,WOAH (former OIE),Confirmed,Domestic,Chicken,12/03/2022,13/06/2022,,
315903,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Gelderland,Lunteren,52.08155,5.57481,WOAH (former OIE),Confirmed,Domestic,Chicken,10/03/2022,15/03/2022,,
318429,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BAZOGES-EN-PAREDS,46.65756,-0.926684,WOAH (former OIE),Confirmed,Domestic,Duck,10/03/2022,04/04/2022,,
315806,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,ROMAGNE,47.068978,-1.017621,WOAH (former OIE),Confirmed,Domestic,Duck,09/03/2022,14/03/2022,,
315807,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,aaa,47.134519,-1.011728,WOAH (former OIE),Confirmed,Domestic,Duck,09/03/2022,14/03/2022,,
318430,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINT-PAUL-EN-PAREDS,46.8335,-0.94662,WOAH (former OIE),Confirmed,Domestic,Chicken,09/03/2022,04/04/2022,,
324629,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,HERBIERS,46.855882,-1.066163,WOAH (former OIE),Confirmed,Domestic,Turkey,09/03/2022,13/06/2022,,
315754,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,aa,46.807163,-1.729267,WOAH (former OIE),Confirmed,Domestic,Duck,08/03/2022,14/03/2022,,
315756,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMONT,46.868703,-1.370464,WOAH (former OIE),Confirmed,Domestic,Chicken,08/03/2022,14/03/2022,,
315758,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMONT,46.845279,-0.874656,WOAH (former OIE),Confirmed,Domestic,Duck,08/03/2022,14/03/2022,,
315760,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,bb,46.799249,-1.02942,WOAH (former OIE),Confirmed,Domestic,Chicken,08/03/2022,14/03/2022,,
315762,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,cc,46.917182,-1.150985,WOAH (former OIE),Confirmed,Domestic,Duck,08/03/2022,14/03/2022,,
315764,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,POUZAUGES,46.759373,-0.866778,WOAH (former OIE),Confirmed,Domestic,Duck,08/03/2022,14/03/2022,,
315766,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMONT,46.805264,-0.885737,WOAH (former OIE),Confirmed,Domestic,Chicken,08/03/2022,14/03/2022,,
315796,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,rr,46.933001,-1.78716,WOAH (former OIE),Confirmed,Domestic,Duck,08/03/2022,14/03/2022,,
315801,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SALLERTAINE,46.880864,-1.898333,WOAH (former OIE),Confirmed,Domestic,Duck,08/03/2022,14/03/2022,,
315802,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,FALLERON,46.861654,-1.715674,WOAH (former OIE),Confirmed,Domestic,Chicken,08/03/2022,14/03/2022,,
315803,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHALLANS,46.860122,-1.88226,WOAH (former OIE),Confirmed,Domestic,Duck,08/03/2022,14/03/2022,,
315808,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,bbb,47.135287,-1.002967,WOAH (former OIE),Confirmed,Domestic,Duck,08/03/2022,14/03/2022,,
315821,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,SAINT-POMPAIN,46.410283,-0.591219,WOAH (former OIE),Confirmed,Domestic,Duck,08/03/2022,14/03/2022,,
318431,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,HERBIERS,46.874219,-0.964545,WOAH (former OIE),Confirmed,Domestic,Duck,08/03/2022,04/04/2022,,
315737,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,q,46.962724,-1.768026,WOAH (former OIE),Confirmed,Domestic,Duck,07/03/2022,14/03/2022,,
315741,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,r,46.655553,-0.869399,WOAH (former OIE),Confirmed,Domestic,Duck,07/03/2022,14/03/2022,,
315742,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,s,46.563134,-1.196849,WOAH (former OIE),Confirmed,Domestic,Duck,07/03/2022,14/03/2022,,
315769,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINT-MATHURIN,46.575578,-1.734303,WOAH (former OIE),Confirmed,Domestic,Duck,07/03/2022,14/03/2022,,
315794,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,LEGE,46.906481,-1.57542,WOAH (former OIE),Confirmed,Domestic,Chicken,07/03/2022,14/03/2022,,
315811,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,PORNIC,47.097036,-1.952308,WOAH (former OIE),Confirmed,Domestic,Duck,07/03/2022,14/03/2022,,
315678,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,a,46.765026,-1.459603,WOAH (former OIE),Confirmed,Domestic,Duck,06/03/2022,14/03/2022,,
315680,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,b,46.756754,-1.06898,WOAH (former OIE),Confirmed,Domestic,Duck,06/03/2022,14/03/2022,,
315696,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,g,46.904717,-1.325267,WOAH (former OIE),Confirmed,Domestic,Duck,06/03/2022,14/03/2022,,
315697,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MONTREVERD,46.908903,-1.458585,WOAH (former OIE),Confirmed,Domestic,Goose,06/03/2022,14/03/2022,,
315699,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,j,46.892426,-1.285582,WOAH (former OIE),Confirmed,Domestic,Duck,06/03/2022,14/03/2022,,
315703,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,BARS,43.516186,0.314199,WOAH (former OIE),Confirmed,Domestic,Duck,06/03/2022,14/03/2022,,
315704,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,BARS,43.518515,0.30303,WOAH (former OIE),Confirmed,Domestic,Duck,06/03/2022,14/03/2022,,
315744,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,t,46.722147,-0.843565,WOAH (former OIE),Confirmed,Domestic,Duck,06/03/2022,14/03/2022,,
315745,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,HERBIERS,46.861468,-0.951915,WOAH (former OIE),Confirmed,Domestic,Duck,06/03/2022,14/03/2022,,
318436,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAUREPAIRE,46.894076,-1.126307,WOAH (former OIE),Confirmed,Domestic,Duck,06/03/2022,04/04/2022,,
315688,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,mouilleron-saint-germain,46.687765,-0.833613,WOAH (former OIE),Confirmed,Domestic,Chicken,05/03/2022,14/03/2022,,
315689,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,c,47.25897,-1.20239,WOAH (former OIE),Confirmed,Domestic,Chicken,05/03/2022,14/03/2022,,
315690,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,d,46.96029,-1.575239,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315701,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,POIRE SUR VIE,46.74434,-1.508603,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315710,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,n,47.240117,-1.137929,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315711,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,bazoges en paillers,46.930522,-1.148314,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315712,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMONT,46.822771,-0.934179,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315723,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,chateau-guibert,46.574966,-1.301554,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315724,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMONT,46.842879,-0.88899,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315725,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,chavagnes-en-paillers,46.905733,-1.20401,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315729,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,vendrennes,46.833539,-1.112102,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315730,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,GARNACHE,46.88942,-1.869045,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315732,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,jaudonniere,46.635592,-0.965842,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315733,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MONTREVERD,46.900268,-1.458775,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315735,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,the balloon,46.796145,-0.94986,WOAH (former OIE),Confirmed,Domestic,Chicken,05/03/2022,14/03/2022,,
315738,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,FERRIERE,46.710877,-1.298859,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315739,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,tallud-sainte-gemme,46.693012,-0.880043,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315740,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,saint-mars-la-reorthe,46.851884,-0.948739,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315743,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,chavagnes-les-redoux,46.71365,-0.882441,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315746,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,chavagnes-les-redoux,46.711621,-0.904435,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315748,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,v,46.804515,-1.120281,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315753,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMONT,46.805674,-0.873865,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315757,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MONTREVERD,46.910439,-1.440351,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315759,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MONTREVERD,46.886936,-1.454536,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315763,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,coldfond,46.848275,-1.753168,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315767,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,essarts en bocage,46.791301,-1.258891,WOAH (former OIE),Confirmed,Domestic,Chicken,05/03/2022,14/03/2022,,
315774,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,hh,46.709173,-1.122602,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315798,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,tt,47.048154,-1.301043,WOAH (former OIE),Confirmed,Domestic,Chicken,05/03/2022,14/03/2022,,
315799,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,uu,47.010554,-1.748808,WOAH (former OIE),Confirmed,Domestic,Chicken,05/03/2022,14/03/2022,,
315809,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,ccc,47.236664,-1.138496,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315815,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,COPECHAGNIERE,46.845494,-1.342132,WOAH (former OIE),Confirmed,Domestic,Chicken,05/03/2022,14/03/2022,,
315816,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINT-FULGENT,46.88495,-1.131235,WOAH (former OIE),Confirmed,Domestic,Chicken,05/03/2022,14/03/2022,,
315817,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,fff,46.947315,-1.24382,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315818,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMONT,46.823819,-0.912634,WOAH (former OIE),Confirmed,Domestic,Duck,05/03/2022,14/03/2022,,
315046,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Lodzkie,Wólki     ,51.998805,18.901211,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,07/03/2022,,
315679,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,beaurepaire,46.883666,-1.101091,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315681,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,chavagnes-en-paillers,46.899628,-1.262256,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315691,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,PLANCHE,47.033766,-1.433631,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315693,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,e,46.980932,-1.741307,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315698,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,saint-hilaire-le-vouhis,46.669154,-1.12667,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315702,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,BARS,43.512402,0.301733,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315707,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,l,46.764587,-1.352046,WOAH (former OIE),Confirmed,Domestic,Chicken,04/03/2022,14/03/2022,,
315709,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,m,47.255009,-1.148255,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315716,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,LES HERBIERS,46.872371,-1.100337,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315718,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,bazoges en paillers,46.910085,-1.156571,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315719,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHAUCHE,46.837009,-1.31627,WOAH (former OIE),Confirmed,Domestic,Chicken,04/03/2022,14/03/2022,,
315720,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINT-FULGENT,46.88918,-1.145501,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315722,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHAUCHE,46.822121,-1.267496,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315747,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,u,46.801339,-0.915576,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315749,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,w,46.772197,-1.094257,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315770,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MONSIREIGNE,46.738868,-0.949912,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315777,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,essarts en bocage,46.779612,-1.149577,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315781,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,mm,46.899697,-1.902996,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315782,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,nn,46.786472,-1.024825,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315783,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,oo,46.921054,-1.112415,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315785,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,pp,46.773073,-1.01947,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315800,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,PORNIC,47.096946,-1.952194,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315819,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BOUFFERE,46.967152,-1.352365,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
315820,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,HERBIERS,46.877263,-0.978086,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,14/03/2022,,
324624,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,PORNIC,47.096912,-1.952096,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,12/06/2022,,
324627,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,TOUVOIS,46.922641,-1.65554,WOAH (former OIE),Confirmed,Domestic,Duck,04/03/2022,12/06/2022,,
