Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation Date,Report Date,Humans.affected,Human.deaths
367196,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Croatia,Slavonski Brod-posav,Slavonski Kobaš,45.128083,17.739506,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,14/11/2023,20/11/2023,,
367215,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Hajdu-bihar,OB_127729 - NAGYHEGYES,47.574004,21.355835,WOAH (former OIE),Confirmed,Domestic,Chicken,14/11/2023,21/11/2023,,
367222,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,OB_127734 - PET FISZÁLLÁS,46.636168,19.892706,WOAH (former OIE),Confirmed,Domestic,Duck,14/11/2023,21/11/2023,,
367223,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Borsod-abauj-zemplen,Tiszakarád,48.21214,21.76812,WOAH (former OIE),Confirmed,Domestic,Goose,14/11/2023,21/11/2023,,
367425,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Noord-holland,Middelie,52.54,5.02,WOAH (former OIE),Confirmed,Domestic,Chicken,14/11/2023,22/11/2023,,
366807,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Csongrad,Szentes,46.682112,20.33446,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,13/11/2023,14/11/2023,,
366808,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Sant' Urbano,45.144409,11.654542,WOAH (former OIE),Confirmed,Domestic,Turkey,13/11/2023,15/11/2023,,
366990,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Jasz-nagykun-szolnok,Tiszakürt,46.853452,20.139851,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,13/11/2023,16/11/2023,,
367216,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Szabolcs-szatmar-bereg,Tiszadob,47.994276,21.210575,WOAH (former OIE),Confirmed,Domestic,Duck,12/11/2023,21/11/2023,,
366753,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Borsod-abauj-zemplen,Tiszabábolna,47.68761,20.79782,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,11/11/2023,14/11/2023,,
366697,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Ribe,Alslev,55.6019,8.422,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,10/11/2023,13/11/2023,,
366752,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Pet fiszállás,46.633068,19.893268,WOAH (former OIE),Confirmed,Captive,Unspecified Bird,10/11/2023,14/11/2023,,
366553,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Szabolcs-szatmar-bereg,Tiszadob,47.98432,21.14925,WOAH (former OIE),Confirmed,Domestic,Duck,06/11/2023,09/11/2023,,
366454,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Vestsjaelland,Lundby,55.2327,11.3956,WOAH (former OIE),Confirmed,Domestic,Turkey,05/11/2023,07/11/2023,,
366455,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Hajdu-bihar,Hajdúnánás,47.873579,21.393143,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/11/2023,07/11/2023,,
366554,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Hajdu-bihar,Hajdúnánás,47.873579,21.393143,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/11/2023,09/11/2023,,
367136,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,South Holland  Lincolnshire,52.89,-0.24,WOAH (former OIE),Confirmed,Domestic,Turkey,04/11/2023,17/11/2023,,
366069,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Romania,Teleorman,TIGANESTI,43.904371,25.378289,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,30/10/2023,01/11/2023,,
365958,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Austria,Niederosterreich,Amstetten,48.1,14.55,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,26/10/2023,31/10/2023,,
365751,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Romania,Teleorman,TIGANESTI,43.904983,25.379945,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,25/10/2023,27/10/2023,,
365655,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,Strichen  Aberdeenshire,57.6,-2.1,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,20/10/2023,25/10/2023,,
365955,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Komi Rep.,Ukhta,63.558829,53.668436,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,19/10/2023,31/10/2023,,
364975,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Zachodnio-Pomorskie,Wytok,53.82748,15.12615,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,13/10/2023,17/10/2023,,
364974,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Komi Rep.,Zelenetskaya,61.894694,50.728352,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,09/10/2023,16/10/2023,,
364170,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Lodzkie,Komorniki,51.53744,19.86792,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/10/2023,09/10/2023,,
365322,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Norway,Soer-Troendelag,Buvika,63.426944,10.393056,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/10/2023,16/10/2023,,
364169,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,Sheshader  Isle of Lewis,58.23,-6.168,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,25/09/2023,06/10/2023,,
363168,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,OB_125369 - AIV202./52 - LOWER BARVAS  ISLE OF LEWIS,58.35,-6.51,WOAH (former OIE),Confirmed,Domestic,Chicken,10/09/2023,22/09/2023,,
363169,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,OB_125368 - AIV2023/51 - TINGWALL  SHETLAND ISLANDS,60.22,-1.22,WOAH (former OIE),Confirmed,Domestic,Chicken,09/09/2023,22/09/2023,,
362697,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,OB_124999 - AIV2023/50 - PETERHEAD  ABERDEENSHIRE,57.53,-1.93,WOAH (former OIE),Confirmed,Domestic,Chicken,05/09/2023,15/09/2023,,
362699,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,OB_124997 - AIV2023/48 - UTTOXETER  EAST STAFFORDSHIRE,52.86,-1.9,WOAH (former OIE),Confirmed,Domestic,Phasianus Colchicus (Common Pheasant) - Phasanidae,02/09/2023,15/09/2023,,
362698,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,OB_124998 - AIV2023/49 - WARRINGTON  SOUTH WARRINGTON,53.34,-2.6,WOAH (former OIE),Confirmed,Domestic,Phasianus Colchicus (Common Pheasant) - Phasanidae,31/08/2023,15/09/2023,,
361473,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Tatarstan Rep.,Leninogorskaya,54.586155,52.409313,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,24/08/2023,30/08/2023,,
361372,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,Lower Barvas  Isle of Lewis,58.35,-6.51,WOAH (former OIE),Confirmed,Domestic,Chicken,18/08/2023,25/08/2023,,
361373,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,Forfar  Angus,56.69,-2.86,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,14/08/2023,25/08/2023,,
360933,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,Kirkcudbright  Dumfries and Galloway,54.79,-4.03,WOAH (former OIE),Confirmed,Domestic,Phasianidae (Unidentified):Phasianidae (Incognita)(Phasianidae),11/08/2023,18/08/2023,,
361449,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,Kirkcudbright  Dumfries and Galloway,55.1,-3.9,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,11/08/2023,25/08/2023,,
360934,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,Fraserburgh  Aberdeenshire,57.66,-1.99,WOAH (former OIE),Confirmed,Domestic,Phasianidae (Unidentified):Phasianidae (Incognita)(Phasianidae),10/08/2023,18/08/2023,,
360671,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Bashkortostan Rep.,Bashkirskaya,54.690151,55.696444,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,09/08/2023,14/08/2023,,
360935,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,Fraserburgh  Aberdeenshire,57.66,-1.97,WOAH (former OIE),Confirmed,Domestic,Phasianidae (Unidentified):Phasianidae (Incognita)(Phasianidae),09/08/2023,18/08/2023,,
360404,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,OB_123594 - AIV2023/39 - PORTSOY  ABERDEENSHIRE,57.67,-2.8,WOAH (former OIE),Confirmed,Domestic,Phasianidae (Unidentified):Phasianidae (Incognita)(Phasianidae),03/08/2023,11/08/2023,,
360405,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,OB_123593 - AIV2023/38 - STORNOWAY  ISLE OF LEWIS,58.22,-6.24,WOAH (former OIE),Confirmed,Domestic,Chicken,02/08/2023,11/08/2023,,
360048,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Vladimirskaya Oblast,Kovrov,56.376992,41.275659,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,29/07/2023,04/08/2023,,
360403,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,OB_123595 - AIV2023/40 - LOCHCARRON  HIGHLANDS,57.4,-5.5,WOAH (former OIE),Confirmed,Domestic,Chicken,28/07/2023,11/08/2023,,
359398,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Flevoland,Biddinghuizen,52.48,5.61,WOAH (former OIE),Confirmed,Domestic,Chicken,24/07/2023,26/07/2023,,
359531,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Vologodskaya Oblast,Malechkinskaya,59.247345,37.853453,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,21/07/2023,28/07/2023,,
361237,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,Kauhava,63.09985,23.0706,WOAH (former OIE),Confirmed,Captive,Mink,21/07/2023,24/08/2023,,
361237,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Western Finland,Kauhava,63.09985,23.0706,WOAH (former OIE),Confirmed,Captive,Unspecified Mammal,21/07/2023,24/08/2023,,
359941,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Jersey,Saint Martin,St Martin  Jersey,49.21,-2.03,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,17/07/2023,03/08/2023,,
359538,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Elham  Folkestone and Hythe,51.15,1.1,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,15/07/2023,28/07/2023,,
358065,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Fyn,Ullerslev,55.3815,10.6786,WOAH (former OIE),Confirmed,Domestic,Chicken,11/07/2023,12/07/2023,,
358420,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,Saint-Yaguen (40285),43.878213,-0.761322,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,10/07/2023,13/07/2023,,
358637,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,Corteolona,45.154119,9.371134,WOAH (former OIE),Confirmed,Domestic,Phasianidae (Unidentified):Phasianidae (Incognita)(Phasianidae),10/07/2023,19/07/2023,,
357849,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Husby,54.78,9.56,WOAH (former OIE),Confirmed,Domestic,Goose,07/07/2023,11/07/2023,,
358438,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,Banff  Aberdeenshire,57.63,-2.57,WOAH (former OIE),Confirmed,Domestic,Chicken,05/07/2023,14/07/2023,,
357572,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Malopolske,Dojazdów,50.120387,20.117117,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,29/06/2023,05/07/2023,,
358421,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Nord-Pas-de-Calais,Airon-Notre-Dame (62015),50.440585,1.677137,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,29/06/2023,13/07/2023,,
357707,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Bootle  Copeland,54.26,-3.38,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,28/06/2023,07/07/2023,,
358422,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Centre,Saint-Germain-des-Prés (45279),47.979201,2.840444,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,27/06/2023,13/07/2023,,
356870,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Gotlands Laen,Gotland,57.483004,18.221134,WOAH (former OIE),Confirmed,Domestic,Chicken,25/06/2023,28/06/2023,,
356666,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,MONTESQUIOU (32285),43.600214,0.323634,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,12/06/2023,23/06/2023,,
355737,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Mariy-el Rep.,Privolzhskaya,55.961854,48.433531,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/06/2023,14/06/2023,,
355127,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,OB_119749 - IA20231147 - MIRAMONT-SENSACQ (40185) TYPE *,43.607,-0.313,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,30/05/2023,02/06/2023,,
355129,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_119747 - IA20231139 - SÉGOS (32424),43.63668,0.278339,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,30/05/2023,02/06/2023,,
355131,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_119685 - IA20231135 - MONTESQUIOU (32285),43.600635,0.319017,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,29/05/2023,02/06/2023,,
355132,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_119404 - IA20231127 - SAINT-GEIN (40259),43.814961,0.298641,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,27/05/2023,02/06/2023,,
355128,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_119748 - IA20231124 - LALANNE (65249),43.264434,0.574712,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,26/05/2023,02/06/2023,,
355130,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_119746 - IA20231125 - SAINT-ARAILLES (32360),43.609615,0.327517,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,26/05/2023,02/06/2023,,
355133,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,OB_119403 - IA20231111 - PUYOL-CAZALET (40239),43.60883,-0.41114,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,26/05/2023,02/06/2023,,
355136,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Centre,OB_119775 - IA20231140 - SAINT-FIRMIN-DES-BOIS (45275),47.97468,2.943899,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,26/05/2023,02/06/2023,,
355134,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_119402 - IA20231099 - SAUVIAC (32419),43.39862,0.454006,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,25/05/2023,02/06/2023,,
354658,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_119144 - IA20231072 - CASTELNAVET (32081),43.677918,0.123911,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,24/05/2023,26/05/2023,,
354865,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Warminsko-Mazurskie,Parcz,54.0804,21.5221,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,24/05/2023,31/05/2023,,
355135,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_119399 - IA20231085 - MONTESQUIOU (32285),43.604739,0.314916,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,24/05/2023,02/06/2023,,
354660,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,OB_119142 - IA20231035 - DUHORT-BACHEN (40091),43.714343,-0.340192,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,23/05/2023,26/05/2023,,
354661,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,OB_119141 - IA20231050 - CASTELNAU-TURSAN (40072),43.662737,-0.423022,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,23/05/2023,26/05/2023,,
354662,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,OB_119140 - IA20231051 - BONNUT (64135),43.53731,-0.766346,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,22/05/2023,26/05/2023,,
354666,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,OB_119025 - IA20231038 - CASTANDET (40070),43.792295,-0.346436,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,22/05/2023,26/05/2023,,
354667,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_119022 - IA20231042 - LUPIAC (32219),43.658618,0.192032,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,22/05/2023,26/05/2023,,
354670,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_118968 - IA20231037 - SAINT-PIERRE-D'AUBÉZIES (32403),43.649212,0.163966,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,22/05/2023,26/05/2023,,
354671,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,OB_118967 - IA20231032 - MONTGAILLARD (40195),43.763138,-0.469321,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,22/05/2023,26/05/2023,,
355188,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Bayern,Regenstauf,49.13,12.13,WOAH (former OIE),Confirmed,Domestic,Chicken,22/05/2023,06/06/2023,,
354659,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_119143 - IA20231070 - BOURDALAT (40052),43.808711,-0.198354,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,21/05/2023,26/05/2023,,
354664,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_119112 - IA20231039 - VIELLA (32463),43.60359,-0.162227,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,21/05/2023,26/05/2023,,
354668,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,OB_119021 - IA20231036 - LARRIVIÈRE-SAINT-SAVIN (40145),43.752079,-0.436042,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,21/05/2023,26/05/2023,,
354669,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_119019 - IA20231040 - LABARTHÈTE (32170),43.633764,-0.156208,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,21/05/2023,26/05/2023,,
354672,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,OB_118966 - IA20230948 - CAZÈRES-SUR-L'ADOUR (40080),43.775061,-0.269493,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,21/05/2023,26/05/2023,,
354673,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_118964 - IA20231029 - BEAUMARCHÉS (32036),43.566539,0.112422,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,21/05/2023,26/05/2023,,
354674,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_118963 - IA20231021 - LE HOUGA (32155),43.755987,-0.200075,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,21/05/2023,26/05/2023,,
354675,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_118962 - IA20231020 - AIGNAN (32001),43.680063,0.071631,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,21/05/2023,26/05/2023,,
355186,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Scunthorpe  North Lincolnshire,53.54,-0.69,WOAH (former OIE),Confirmed,Domestic,Chicken,21/05/2023,05/06/2023,,
354507,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,Ayzieu (32025),43.86304,-0.027087,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,20/05/2023,26/05/2023,,
353921,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_118930 - IA20231019 - CAZAUBON (32096),43.934045,-0.09292,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,19/05/2023,19/05/2023,,
353922,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_118929 - IA20231017 - CASTELNAVET (32081),43.664022,0.117062,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,19/05/2023,19/05/2023,,
354665,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_119111 - IA20231026 - MASSEUBE (32242),43.437217,0.561543,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,19/05/2023,26/05/2023,,
355782,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,AIRE-SUR-L'ADOUR (40001),43.742031,-0.239726,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,19/05/2023,13/06/2023,,
353916,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,OB_118937 - IA20231018 - SAINT-MAURICE-SUR-ADOUR (40275),43.805414,-0.466919,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,18/05/2023,19/05/2023,,
353917,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,OB_118936 - IA20231000 - MONTGAILLARD (40195),43.768249,-0.508702,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,18/05/2023,19/05/2023,,
353918,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,OB_118935 - IA20231002 - GRENADE-SUR-L'ADOUR (40117),43.798075,-0.399246,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,18/05/2023,19/05/2023,,
353920,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,OB_118933 - IA20230982 - SAINT-GEIN (40259),43.813708,-0.318257,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,18/05/2023,19/05/2023,,
353923,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_118927 - IA20231016 - LELIN-LAPUJOLLE (32209),43.71177,-0.150139,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,18/05/2023,19/05/2023,,
353924,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_118926 - IA20231012 - LOUBÉDAT (32214),43.749727,0.03858,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,18/05/2023,19/05/2023,,
353925,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_118925 - IA20231010 - GÉE-RIVIÈRE (32145),43.678622,-0.192796,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,18/05/2023,19/05/2023,,
353926,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_118924 - IA20230998 - LUPIAC (32219),43.70326,0.19112,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,18/05/2023,19/05/2023,,
353927,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_118922 - IA20230994 - AYZIEU (32025),43.863081,-0.031569,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,18/05/2023,19/05/2023,,
353930,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,OB_118919 - IA20230987 - CASTILLON-DEBATS (32088),43.738835,0.196726,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,18/05/2023,19/05/2023,,
